[2025-09-25 22:14:39] [INFO    ] discord.client: logging in using static token
[2025-09-25 22:17:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 81, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-25T14:17:30.618000+00:00', 'pinned': False, 'nonce': '1420776227760766976', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1416039574517321831'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-14T11:26:23.075000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1420776232685011185', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'y!fact', 'components': [], 'channel_type': 0, 'channel_id': '1415355677093920825', 'author': {'username': 'whosarc19.', 'public_flags': 0, 'primary_guild': None, 'id': '1411981175802560623', 'global_name': 'Arc', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'e7ff923c74d84fb53941c8a5505ac9f1'}, 'attachments': [], 'guild_id': '1415355675596558349'}}
[2025-09-25 22:17:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-25 22:17:31] [DEBUG   ] discord.client: Dispatching event message
[2025-09-25 22:17:31] [DEBUG   ] discord.client: Dispatching event command
[2025-09-25 22:17:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 82, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-25T14:17:31.867000+00:00', 'pinned': False, 'nonce': '10030317245361202602', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1416027920874471515', '1420743611519205532'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-25T12:07:53.216000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1420776237923831858', 'flags': 0, 'embeds': [{'type': 'rich', 'title': '💡 Did you know?', 'id': '1420776237923831859', 'footer': {'text': 'Powered by Useless Facts API'}, 'description': 'One of the reasons marijuana is illegal today is because cotton growers in the 1930s lobbied against hemp farmers they saw it as competition.', 'content_scan_version': 0, 'color': 3447003}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1415355677093920825', 'author': {'username': 'Rem-lapse', 'public_flags': 0, 'primary_guild': None, 'id': '1380535770489688114', 'global_name': None, 'display_name_styles': None, 'discriminator': '6084', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'a_62173dce422ea2227ec7071e4bef0f75'}, 'attachments': [], 'guild_id': '1415355675596558349'}}
[2025-09-25 22:17:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-25 22:17:32] [DEBUG   ] discord.client: Dispatching event message
[2025-09-25 22:17:32] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1415355677093920825/messages with {"embeds":[{"footer":{"text":"Powered by Useless Facts API"},"flags":0,"color":3447003,"type":"rich","description":"One of the reasons marijuana is illegal today is because cotton growers in the 1930s lobbied against hemp farmers they saw it as competition.","title":"💡 Did you know?"}],"content":null,"components":[],"nonce":"10030317245361202602","enforce_nonce":true,"tts":false} has returned 200
[2025-09-25 22:17:32] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1415355677093920825/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': '💡 Did you know?', 'description': 'One of the reasons marijuana is illegal today is because cotton growers in the 1930s lobbied against hemp farmers they saw it as competition.', 'color': 3447003, 'footer': {'text': 'Powered by Useless Facts API'}, 'content_scan_version': 0}], 'timestamp': '2025-09-25T14:17:31.867000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1420776237923831858', 'channel_id': '1415355677093920825', 'author': {'id': '1380535770489688114', 'username': 'Rem-lapse', 'avatar': 'a_62173dce422ea2227ec7071e4bef0f75', 'discriminator': '6084', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '10030317245361202602'}
[2025-09-25 22:17:32] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-09-25 22:17:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 83, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-25T14:17:31.867000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1416027920874471515', '1420743611519205532'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-25T12:07:53.216000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1420776237923831858', 'flags': 0, 'embeds': [{'type': 'rich', 'title': '💡 Did you know?', 'id': '1420776237923831859', 'footer': {'text': 'Powered by Useless Facts API'}, 'description': 'One of the reasons marijuana is illegal today is because cotton growers in the 1930s lobbied against hemp farmers they saw it as competition.', 'content_scan_version': 2, 'color': 3447003}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1415355677093920825', 'author': {'username': 'Rem-lapse', 'public_flags': 0, 'primary_guild': None, 'id': '1380535770489688114', 'global_name': None, 'display_name_styles': None, 'discriminator': '6084', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'a_62173dce422ea2227ec7071e4bef0f75'}, 'attachments': [], 'guild_id': '1415355675596558349'}}
[2025-09-25 22:17:33] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-25 22:17:33] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-09-25 22:17:33] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-09-25 22:17:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 84, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-25T14:17:36.514000+00:00', 'pinned': False, 'nonce': '1420776251982872576', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1416039574517321831'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-25T14:15:46.488000+00:00', 'flags': 10, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1420776257414496327', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Eh parang Hindi nag e-english kayo e', 'components': [], 'channel_type': 0, 'channel_id': '1415355677093920825', 'author': {'username': 'k.zumiee', 'public_flags': 0, 'primary_guild': None, 'id': '1292764509802598482', 'global_name': None, 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '29caffc89608e4bd9fcb81d1c5326312'}, 'attachments': [], 'guild_id': '1415355675596558349'}}
[2025-09-25 22:17:36] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-25 22:17:36] [DEBUG   ] discord.client: Dispatching event message
[2025-09-25 22:17:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 85, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-09-25T14:17:37.831000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-09-25T14:17:30.618000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1420776232685011185', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'y!fact', 'components': [], 'channel_id': '1415355677093920825', 'author': {'username': 'whosarc19.', 'public_flags': 0, 'primary_guild': None, 'id': '1411981175802560623', 'global_name': 'Arc', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'e7ff923c74d84fb53941c8a5505ac9f1'}, 'attachments': []}, 'pinned': False, 'nonce': '1420776263005503488', 'message_reference': {'type': 0, 'message_id': '1420776232685011185', 'guild_id': '1415355675596558349', 'channel_id': '1415355677093920825'}, 'mentions': [{'username': 'whosarc19.', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1416039574517321831'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-14T11:26:23.075000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1411981175802560623', 'global_name': 'Arc', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'e7ff923c74d84fb53941c8a5505ac9f1'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1416039574517321831', '1419923129290981417', '1416363803494318092', '1419843744026595378', '1416033418164310037', '1416033500401893558', '1416027920874471515', '1416027607631134813'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-10T15:18:09.258000+00:00', 'flags': 2, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1420776262938398811', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<#1415360834917367870>', 'components': [], 'channel_type': 0, 'channel_id': '1415355677093920825', 'author': {'username': 'leyyfromstyora', 'public_flags': 64, 'primary_guild': {'tag': 'ATL', 'identity_guild_id': '1172245377395728464', 'identity_enabled': True, 'badge': '73d86ffb81cdcdc4f275eaf3b82fca31'}, 'id': '1226367576100048917', 'global_name': 'ley.deb', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATL', 'identity_guild_id': '1172245377395728464', 'identity_enabled': True, 'badge': '73d86ffb81cdcdc4f275eaf3b82fca31'}, 'avatar_decoration_data': {'sku_id': '1349486948942745695', 'expires_at': None, 'asset': 'a_44d96dca4f514777925f23d841f36fac'}, 'avatar': '8878cb5dcc72cb3020747fce03fcb410'}, 'attachments': [], 'guild_id': '1415355675596558349'}}
[2025-09-25 22:17:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-25 22:17:38] [DEBUG   ] discord.client: Dispatching event message
[2025-09-25 22:17:39] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 86, 'op': 0, 'd': {'user_id': '1411981175802560623', 'timestamp': 1758809859, 'member': {'user': {'username': 'whosarc19.', 'public_flags': 0, 'primary_guild': None, 'id': '1411981175802560623', 'global_name': 'Arc', 'display_name_styles': None, 'display_name': 'Arc', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'e7ff923c74d84fb53941c8a5505ac9f1'}, 'roles': ['1416039574517321831'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-14T11:26:23.075000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1415355677093920825', 'guild_id': '1415355675596558349'}}
[2025-09-25 22:17:39] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-25 22:17:39] [DEBUG   ] discord.client: Dispatching event typing
[2025-09-25 22:17:39] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-09-25 22:17:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 87, 'op': 0, 'd': {'user_id': '1226367576100048917', 'timestamp': 1758809860, 'member': {'user': {'username': 'leyyfromstyora', 'public_flags': 64, 'primary_guild': {'tag': 'ATL', 'identity_guild_id': '1172245377395728464', 'identity_enabled': True, 'badge': '73d86ffb81cdcdc4f275eaf3b82fca31'}, 'id': '1226367576100048917', 'global_name': 'ley.deb', 'display_name_styles': None, 'display_name': 'ley.deb', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': {'sku_id': '1349486948942745695', 'expires_at': None, 'asset': 'a_44d96dca4f514777925f23d841f36fac'}, 'avatar': '8878cb5dcc72cb3020747fce03fcb410'}, 'roles': ['1416039574517321831', '1419923129290981417', '1416363803494318092', '1419843744026595378', '1416033418164310037', '1416033500401893558', '1416027920874471515', '1416027607631134813'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-10T15:18:09.258000+00:00', 'flags': 2, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1415355677093920825', 'guild_id': '1415355675596558349'}}
[2025-09-25 22:17:41] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-25 22:17:41] [DEBUG   ] discord.client: Dispatching event typing
[2025-09-25 22:17:41] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-09-25 22:17:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 88, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-25T14:17:40.877000+00:00', 'pinned': False, 'nonce': '1420776270643331072', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1416039574517321831'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-14T11:26:23.075000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1420776275714379888', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'I have marijuana', 'components': [], 'channel_type': 0, 'channel_id': '1415355677093920825', 'author': {'username': 'whosarc19.', 'public_flags': 0, 'primary_guild': None, 'id': '1411981175802560623', 'global_name': 'Arc', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'e7ff923c74d84fb53941c8a5505ac9f1'}, 'attachments': [], 'guild_id': '1415355675596558349'}}
[2025-09-25 22:17:41] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-25 22:17:41] [DEBUG   ] discord.client: Dispatching event message
[2025-09-25 22:17:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 89, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-25T14:17:44.587000+00:00', 'pinned': False, 'nonce': '1420776291665182720', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1416039574517321831', '1419923129290981417', '1416363803494318092', '1419843744026595378', '1416033418164310037', '1416033500401893558', '1416027920874471515', '1416027607631134813'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-10T15:18:09.258000+00:00', 'flags': 2, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1420776291275243570', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': "seems you're enjoying my bot:D", 'components': [], 'channel_type': 0, 'channel_id': '1415355677093920825', 'author': {'username': 'leyyfromstyora', 'public_flags': 64, 'primary_guild': {'tag': 'ATL', 'identity_guild_id': '1172245377395728464', 'identity_enabled': True, 'badge': '73d86ffb81cdcdc4f275eaf3b82fca31'}, 'id': '1226367576100048917', 'global_name': 'ley.deb', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATL', 'identity_guild_id': '1172245377395728464', 'identity_enabled': True, 'badge': '73d86ffb81cdcdc4f275eaf3b82fca31'}, 'avatar_decoration_data': {'sku_id': '1349486948942745695', 'expires_at': None, 'asset': 'a_44d96dca4f514777925f23d841f36fac'}, 'avatar': '8878cb5dcc72cb3020747fce03fcb410'}, 'attachments': [], 'guild_id': '1415355675596558349'}}
[2025-09-25 22:17:45] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-25 22:17:45] [DEBUG   ] discord.client: Dispatching event message
[2025-09-25 22:17:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 90, 'op': 0, 'd': {'user_id': '1089898959402704976', 'timestamp': 1758809865, 'member': {'user': {'username': 'eu.vrae', 'public_flags': 128, 'primary_guild': {'tag': 'RIZZ', 'identity_guild_id': '1369283879273365535', 'identity_enabled': True, 'badge': '1c5794cfce517f7d2b13e64cee5289ad'}, 'id': '1089898959402704976', 'global_name': 'ris', 'display_name_styles': None, 'display_name': 'ris', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '9d87de5c5124ae2fec98e2125eb4e56f'}, 'roles': ['1420564091864481793', '1416033418164310037', '1416360618985914438', '1416039574517321831', '1416039648244924538', '1416027607631134813', '1417501424455254078'], 'premium_since': '2025-09-22T07:28:11.171000+00:00', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-12T14:37:37.658000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1415355677093920825', 'guild_id': '1415355675596558349'}}
